usage_id,account_id,feature,usage_month,times_used
U0003704,A00280,Custom Workflows,2023-08,10
U0003705,A00280,Dashboard,2023-08,71
U0003706,A00280,API Access,2023-08,24
U0003707,A00280,Integrations,2023-08,14
U0003708,A00280,Reports,2023-08,41
U0003709,A00280,Advanced Analytics,2023-08,48
U0003710,A00280,Single Sign-On,2023-08,37
U0003711,A00280,Automations,2023-08,17
U0003712,A00280,Team Collaboration,2023-08,28
U0003713,A00280,Export Data,2023-08,5
U0003714,A00280,Custom Workflows,2023-09,28
U0003715,A00280,Dashboard,2023-09,14
U0003716,A00280,API Access,2023-09,10
U0003717,A00280,Integrations,2023-09,11
U0003718,A00280,Reports,2023-09,98
U0003719,A00280,Advanced Analytics,2023-09,8
U0003720,A00280,Single Sign-On,2023-09,4
U0003721,A00280,Automations,2023-09,30
U0003722,A00280,Team Collaboration,2023-09,8
U0003723,A00280,Export Data,2023-09,17
U0003724,A00281,Reports,2024-12,45
U0003725,A00281,Team Collaboration,2024-12,5
U0003726,A00282,Reports,2024-07,28
U0003727,A00282,API Access,2024-07,20
U0003728,A00282,Automations,2024-07,48
U0003729,A00282,Dashboard,2024-07,60
U0003730,A00282,Team Collaboration,2024-07,4
U0003731,A00282,Custom Workflows,2024-07,49
U0003732,A00282,Reports,2024-08,95
U0003733,A00282,API Access,2024-08,30
U0003734,A00282,Automations,2024-08,29
U0003735,A00282,Dashboard,2024-08,97
U0003736,A00282,Team Collaboration,2024-08,41
U0003737,A00282,Custom Workflows,2024-08,22
U0003738,A00282,Reports,2024-09,56
U0003739,A00282,API Access,2024-09,23
U0003740,A00282,Automations,2024-09,22
U0003741,A00282,Dashboard,2024-09,82
U0003742,A00282,Team Collaboration,2024-09,9
U0003743,A00282,Custom Workflows,2024-09,20
U0003744,A00282,Reports,2024-10,84
U0003745,A00282,API Access,2024-10,14
U0003746,A00282,Automations,2024-10,31
U0003747,A00282,Dashboard,2024-10,13
U0003748,A00282,Team Collaboration,2024-10,12
U0003749,A00282,Custom Workflows,2024-10,9
U0003750,A00282,Reports,2024-11,65
U0003751,A00282,API Access,2024-11,21
U0003752,A00282,Automations,2024-11,32
U0003753,A00282,Dashboard,2024-11,48
U0003754,A00282,Team Collaboration,2024-11,35
U0003755,A00282,Custom Workflows,2024-11,44
U0003756,A00282,Reports,2024-12,95
U0003757,A00282,API Access,2024-12,29
U0003758,A00282,Automations,2024-12,38
U0003759,A00282,Dashboard,2024-12,98
U0003760,A00282,Team Collaboration,2024-12,28
U0003761,A00282,Custom Workflows,2024-12,13
U0003762,A00283,Advanced Analytics,2024-04,44
U0003763,A00283,Advanced Analytics,2024-05,15
U0003764,A00283,Advanced Analytics,2024-06,31
U0003765,A00284,Export Data,2023-01,26
U0003766,A00284,Dashboard,2023-01,23
U0003767,A00284,Custom Workflows,2023-01,17
U0003768,A00284,Export Data,2023-02,32
U0003769,A00284,Dashboard,2023-02,52
U0003770,A00284,Custom Workflows,2023-02,41
U0003771,A00284,Export Data,2023-03,33
U0003772,A00284,Dashboard,2023-03,42
U0003773,A00284,Custom Workflows,2023-03,21
U0003774,A00285,API Access,2024-02,10
U0003775,A00285,Custom Workflows,2024-02,21
U0003776,A00285,Single Sign-On,2024-02,18
U0003777,A00285,API Access,2024-03,28
U0003778,A00285,Custom Workflows,2024-03,36
U0003779,A00285,Single Sign-On,2024-03,35
U0003780,A00286,Advanced Analytics,2024-09,50
U0003781,A00287,Custom Workflows,2024-09,23
U0003782,A00287,Advanced Analytics,2024-09,32
U0003783,A00287,Custom Workflows,2024-10,36
U0003784,A00287,Advanced Analytics,2024-10,8
U0003785,A00287,Custom Workflows,2024-11,28
U0003786,A00287,Advanced Analytics,2024-11,40
U0003787,A00288,Custom Workflows,2023-06,5
U0003788,A00288,Advanced Analytics,2023-06,29
U0003789,A00288,Integrations,2023-06,16
U0003790,A00288,Export Data,2023-06,45
U0003791,A00288,Dashboard,2023-06,92
U0003792,A00288,Custom Workflows,2023-07,47
U0003793,A00288,Advanced Analytics,2023-07,43
U0003794,A00288,Integrations,2023-07,2
U0003795,A00288,Export Data,2023-07,3
U0003796,A00288,Dashboard,2023-07,13
U0003797,A00288,Custom Workflows,2023-08,26
U0003798,A00288,Advanced Analytics,2023-08,37
U0003799,A00288,Integrations,2023-08,27
U0003800,A00288,Export Data,2023-08,29
U0003801,A00288,Dashboard,2023-08,47
U0003802,A00288,Custom Workflows,2023-09,32
U0003803,A00288,Advanced Analytics,2023-09,22
U0003804,A00288,Integrations,2023-09,4
U0003805,A00288,Export Data,2023-09,20
U0003806,A00288,Dashboard,2023-09,32
U0003807,A00288,Custom Workflows,2023-10,16
U0003808,A00288,Advanced Analytics,2023-10,8
U0003809,A00288,Integrations,2023-10,23
U0003810,A00288,Export Data,2023-10,4
U0003811,A00288,Dashboard,2023-10,52
U0003812,A00288,Custom Workflows,2023-11,31
U0003813,A00288,Advanced Analytics,2023-11,19
U0003814,A00288,Integrations,2023-11,26
U0003815,A00288,Export Data,2023-11,47
U0003816,A00288,Dashboard,2023-11,58
U0003817,A00288,Custom Workflows,2023-12,12
U0003818,A00288,Advanced Analytics,2023-12,22
U0003819,A00288,Integrations,2023-12,7
U0003820,A00288,Export Data,2023-12,20
U0003821,A00288,Dashboard,2023-12,39
U0003822,A00289,Single Sign-On,2024-01,5
U0003823,A00290,Automations,2023-07,5
U0003824,A00290,Single Sign-On,2023-07,49
U0003825,A00290,Integrations,2023-07,28
U0003826,A00290,Dashboard,2023-07,30
U0003827,A00290,Export Data,2023-07,27
U0003828,A00290,Automations,2023-08,5
U0003829,A00290,Single Sign-On,2023-08,37
U0003830,A00290,Integrations,2023-08,7
U0003831,A00290,Dashboard,2023-08,10
U0003832,A00290,Export Data,2023-08,48
U0003833,A00290,Automations,2023-09,50
U0003834,A00290,Single Sign-On,2023-09,16
U0003835,A00290,Integrations,2023-09,8
U0003836,A00290,Dashboard,2023-09,46
U0003837,A00290,Export Data,2023-09,25
U0003838,A00290,Automations,2023-10,19
U0003839,A00290,Single Sign-On,2023-10,10
U0003840,A00290,Integrations,2023-10,19
U0003841,A00290,Dashboard,2023-10,32
U0003842,A00290,Export Data,2023-10,13
U0003843,A00290,Automations,2023-11,5
U0003844,A00290,Single Sign-On,2023-11,20
U0003845,A00290,Integrations,2023-11,19
U0003846,A00290,Dashboard,2023-11,84
U0003847,A00290,Export Data,2023-11,45
U0003848,A00291,Export Data,2024-11,7
U0003849,A00291,Integrations,2024-11,15
U0003850,A00291,Team Collaboration,2024-11,8
U0003851,A00291,Export Data,2024-12,44
U0003852,A00291,Integrations,2024-12,28
U0003853,A00291,Team Collaboration,2024-12,21
U0003854,A00292,Integrations,2023-07,18
U0003855,A00292,Advanced Analytics,2023-07,25
U0003856,A00292,Integrations,2023-08,28
U0003857,A00292,Advanced Analytics,2023-08,7
U0003858,A00293,API Access,2024-02,20
U0003859,A00293,Reports,2024-02,65
U0003860,A00293,Export Data,2024-02,13
U0003861,A00293,Dashboard,2024-02,31
U0003862,A00293,Automations,2024-02,47
U0003863,A00293,API Access,2024-03,29
U0003864,A00293,Reports,2024-03,77
U0003865,A00293,Export Data,2024-03,49
U0003866,A00293,Dashboard,2024-03,86
U0003867,A00293,Automations,2024-03,9
U0003868,A00293,API Access,2024-04,16
U0003869,A00293,Reports,2024-04,84
U0003870,A00293,Export Data,2024-04,37
U0003871,A00293,Dashboard,2024-04,52
U0003872,A00293,Automations,2024-04,6
U0003873,A00293,API Access,2024-05,25
U0003874,A00293,Reports,2024-05,92
U0003875,A00293,Export Data,2024-05,22
U0003876,A00293,Dashboard,2024-05,34
U0003877,A00293,Automations,2024-05,10
U0003878,A00293,API Access,2024-06,21
U0003879,A00293,Reports,2024-06,78
U0003880,A00293,Export Data,2024-06,26
U0003881,A00293,Dashboard,2024-06,48
U0003882,A00293,Automations,2024-06,13
U0003883,A00293,API Access,2024-07,18
U0003884,A00293,Reports,2024-07,82
U0003885,A00293,Export Data,2024-07,35
U0003886,A00293,Dashboard,2024-07,42
U0003887,A00293,Automations,2024-07,37
U0003888,A00293,API Access,2024-08,27
U0003889,A00293,Reports,2024-08,92
U0003890,A00293,Export Data,2024-08,15
U0003891,A00293,Dashboard,2024-08,48
U0003892,A00293,Automations,2024-08,5
U0003893,A00294,Team Collaboration,2024-11,48
U0003894,A00294,Integrations,2024-11,6
U0003895,A00294,Team Collaboration,2024-12,24
U0003896,A00294,Integrations,2024-12,20
U0003897,A00295,Advanced Analytics,2024-05,37
U0003898,A00295,Advanced Analytics,2024-06,38
U0003899,A00296,Advanced Analytics,2024-06,20
U0003900,A00296,Team Collaboration,2024-06,50
U0003901,A00296,API Access,2024-06,8
U0003902,A00297,Reports,2023-02,20
U0003903,A00297,Team Collaboration,2023-02,19
U0003904,A00297,Custom Workflows,2023-02,20
U0003905,A00298,Single Sign-On,2023-01,10
U0003906,A00298,Single Sign-On,2023-02,14
U0003907,A00298,Single Sign-On,2023-03,50
U0003908,A00299,Automations,2024-04,40
U0003909,A00299,Custom Workflows,2024-04,45
U0003910,A00299,Team Collaboration,2024-04,3
U0003911,A00299,Automations,2024-05,8
U0003912,A00299,Custom Workflows,2024-05,13
U0003913,A00299,Team Collaboration,2024-05,11
U0003914,A00300,Custom Workflows,2024-12,41
U0003915,A00300,Dashboard,2024-12,79
U0003916,A00300,Single Sign-On,2024-12,6
U0003917,A00300,Reports,2024-12,28
U0003918,A00301,Reports,2023-05,47
U0003919,A00302,Advanced Analytics,2023-09,6
U0003920,A00302,Automations,2023-09,4
U0003921,A00302,Single Sign-On,2023-09,46
U0003922,A00303,Automations,2024-10,35
U0003923,A00303,Custom Workflows,2024-10,49
U0003924,A00303,Integrations,2024-10,15
U0003925,A00303,Automations,2024-11,28
U0003926,A00303,Custom Workflows,2024-11,42
U0003927,A00303,Integrations,2024-11,9
U0003928,A00303,Automations,2024-12,9
U0003929,A00303,Custom Workflows,2024-12,36
U0003930,A00303,Integrations,2024-12,15
U0003931,A00304,Single Sign-On,2023-03,37
U0003932,A00304,Dashboard,2023-03,33
U0003933,A00304,Single Sign-On,2023-04,43
U0003934,A00304,Dashboard,2023-04,49
U0003935,A00304,Single Sign-On,2023-05,46
U0003936,A00304,Dashboard,2023-05,36
U0003937,A00304,Single Sign-On,2023-06,29
U0003938,A00304,Dashboard,2023-06,87
U0003939,A00304,Single Sign-On,2023-07,27
U0003940,A00304,Dashboard,2023-07,30
U0003941,A00305,Custom Workflows,2023-07,19
U0003942,A00305,Export Data,2023-07,13
U0003943,A00305,Custom Workflows,2023-08,27
U0003944,A00305,Export Data,2023-08,12
U0003945,A00306,Export Data,2023-03,8
U0003946,A00306,Advanced Analytics,2023-03,26
U0003947,A00306,API Access,2023-03,22
U0003948,A00306,Dashboard,2023-03,58
U0003949,A00306,Custom Workflows,2023-03,27
U0003950,A00306,Team Collaboration,2023-03,49
U0003951,A00306,Export Data,2023-04,42
U0003952,A00306,Advanced Analytics,2023-04,10
U0003953,A00306,API Access,2023-04,27
U0003954,A00306,Dashboard,2023-04,49
U0003955,A00306,Custom Workflows,2023-04,26
U0003956,A00306,Team Collaboration,2023-04,4
U0003957,A00306,Export Data,2023-05,6
U0003958,A00306,Advanced Analytics,2023-05,38
U0003959,A00306,API Access,2023-05,12
U0003960,A00306,Dashboard,2023-05,86
U0003961,A00306,Custom Workflows,2023-05,21
U0003962,A00306,Team Collaboration,2023-05,32
U0003963,A00306,Export Data,2023-06,44
U0003964,A00306,Advanced Analytics,2023-06,16
U0003965,A00306,API Access,2023-06,21
U0003966,A00306,Dashboard,2023-06,69
U0003967,A00306,Custom Workflows,2023-06,19
U0003968,A00306,Team Collaboration,2023-06,7
U0003969,A00306,Export Data,2023-07,41
U0003970,A00306,Advanced Analytics,2023-07,21
U0003971,A00306,API Access,2023-07,30
U0003972,A00306,Dashboard,2023-07,75
U0003973,A00306,Custom Workflows,2023-07,12
U0003974,A00306,Team Collaboration,2023-07,34
U0003975,A00306,Export Data,2023-08,44
U0003976,A00306,Advanced Analytics,2023-08,20
U0003977,A00306,API Access,2023-08,2
U0003978,A00306,Dashboard,2023-08,46
U0003979,A00306,Custom Workflows,2023-08,41
U0003980,A00306,Team Collaboration,2023-08,20
U0003981,A00307,Export Data,2023-09,39
U0003982,A00307,Automations,2023-09,39
U0003983,A00307,API Access,2023-09,13
U0003984,A00307,Single Sign-On,2023-09,31
U0003985,A00307,Dashboard,2023-09,24
U0003986,A00307,Reports,2023-09,68
U0003987,A00307,Export Data,2023-10,47
U0003988,A00307,Automations,2023-10,27
U0003989,A00307,API Access,2023-10,29
U0003990,A00307,Single Sign-On,2023-10,5
U0003991,A00307,Dashboard,2023-10,71
U0003992,A00307,Reports,2023-10,89
U0003993,A00307,Export Data,2023-11,15
U0003994,A00307,Automations,2023-11,4
U0003995,A00307,API Access,2023-11,14
U0003996,A00307,Single Sign-On,2023-11,9
U0003997,A00307,Dashboard,2023-11,31
U0003998,A00307,Reports,2023-11,18
U0003999,A00307,Export Data,2023-12,46
U0004000,A00307,Automations,2023-12,42
U0004001,A00307,API Access,2023-12,7
U0004002,A00307,Single Sign-On,2023-12,18
U0004003,A00307,Dashboard,2023-12,98
U0004004,A00307,Reports,2023-12,47
U0004005,A00307,Export Data,2024-01,14
U0004006,A00307,Automations,2024-01,22
U0004007,A00307,API Access,2024-01,9
U0004008,A00307,Single Sign-On,2024-01,35
U0004009,A00307,Dashboard,2024-01,34
U0004010,A00307,Reports,2024-01,83
U0004011,A00307,Export Data,2024-02,47
U0004012,A00307,Automations,2024-02,16
U0004013,A00307,API Access,2024-02,21
U0004014,A00307,Single Sign-On,2024-02,15
U0004015,A00307,Dashboard,2024-02,90
U0004016,A00307,Reports,2024-02,60
U0004017,A00307,Export Data,2024-03,42
U0004018,A00307,Automations,2024-03,47
U0004019,A00307,API Access,2024-03,10
U0004020,A00307,Single Sign-On,2024-03,37
U0004021,A00307,Dashboard,2024-03,71
U0004022,A00307,Reports,2024-03,100
U0004023,A00307,Export Data,2024-04,32
U0004024,A00307,Automations,2024-04,42
U0004025,A00307,API Access,2024-04,22
U0004026,A00307,Single Sign-On,2024-04,10
U0004027,A00307,Dashboard,2024-04,36
U0004028,A00307,Reports,2024-04,14
U0004029,A00307,Export Data,2024-05,27
U0004030,A00307,Automations,2024-05,37
U0004031,A00307,API Access,2024-05,25
U0004032,A00307,Single Sign-On,2024-05,33
U0004033,A00307,Dashboard,2024-05,70
U0004034,A00307,Reports,2024-05,12
U0004035,A00307,Export Data,2024-06,4
U0004036,A00307,Automations,2024-06,30
U0004037,A00307,API Access,2024-06,21
U0004038,A00307,Single Sign-On,2024-06,48
U0004039,A00307,Dashboard,2024-06,100
U0004040,A00307,Reports,2024-06,17
U0004041,A00307,Export Data,2024-07,13
U0004042,A00307,Automations,2024-07,35
U0004043,A00307,API Access,2024-07,24
U0004044,A00307,Single Sign-On,2024-07,8
U0004045,A00307,Dashboard,2024-07,40
U0004046,A00307,Reports,2024-07,83
U0004047,A00307,Export Data,2024-08,23
U0004048,A00307,Automations,2024-08,28
U0004049,A00307,API Access,2024-08,5
U0004050,A00307,Single Sign-On,2024-08,6
U0004051,A00307,Dashboard,2024-08,66
U0004052,A00307,Reports,2024-08,73
U0004053,A00308,Export Data,2023-05,46
U0004054,A00308,Export Data,2023-06,24
U0004055,A00309,Integrations,2023-03,17
U0004056,A00309,Dashboard,2023-03,13
U0004057,A00309,Integrations,2023-04,26
U0004058,A00309,Dashboard,2023-04,90
U0004059,A00309,Integrations,2023-05,5
U0004060,A00309,Dashboard,2023-05,49
U0004061,A00310,Export Data,2023-09,14
U0004062,A00310,Export Data,2023-10,30
U0004063,A00310,Export Data,2023-11,26
U0004064,A00311,Dashboard,2024-11,79
U0004065,A00311,Export Data,2024-11,26
U0004066,A00311,Dashboard,2024-12,28
U0004067,A00311,Export Data,2024-12,33
U0004068,A00312,Advanced Analytics,2024-04,12
U0004069,A00312,Reports,2024-04,78
U0004070,A00312,Single Sign-On,2024-04,49
U0004071,A00312,Integrations,2024-04,16
U0004072,A00312,Dashboard,2024-04,56
U0004073,A00312,API Access,2024-04,10
U0004074,A00312,Automations,2024-04,7
U0004075,A00312,Custom Workflows,2024-04,25
U0004076,A00312,Export Data,2024-04,34
U0004077,A00312,Team Collaboration,2024-04,38
U0004078,A00312,Advanced Analytics,2024-05,30
U0004079,A00312,Reports,2024-05,29
U0004080,A00312,Single Sign-On,2024-05,14
U0004081,A00312,Integrations,2024-05,5
U0004082,A00312,Dashboard,2024-05,40
U0004083,A00312,API Access,2024-05,7
U0004084,A00312,Automations,2024-05,23
U0004085,A00312,Custom Workflows,2024-05,25
U0004086,A00312,Export Data,2024-05,35
U0004087,A00312,Team Collaboration,2024-05,3
U0004088,A00312,Advanced Analytics,2024-06,43
U0004089,A00312,Reports,2024-06,46
U0004090,A00312,Single Sign-On,2024-06,24
U0004091,A00312,Integrations,2024-06,15
U0004092,A00312,Dashboard,2024-06,60
U0004093,A00312,API Access,2024-06,25
U0004094,A00312,Automations,2024-06,45
U0004095,A00312,Custom Workflows,2024-06,22
U0004096,A00312,Export Data,2024-06,46
U0004097,A00312,Team Collaboration,2024-06,21
U0004098,A00312,Advanced Analytics,2024-07,17
U0004099,A00312,Reports,2024-07,63
U0004100,A00312,Single Sign-On,2024-07,20
U0004101,A00312,Integrations,2024-07,15
U0004102,A00312,Dashboard,2024-07,17
U0004103,A00312,API Access,2024-07,25
U0004104,A00312,Automations,2024-07,41
U0004105,A00312,Custom Workflows,2024-07,10
U0004106,A00312,Export Data,2024-07,31
U0004107,A00312,Team Collaboration,2024-07,4
U0004108,A00312,Advanced Analytics,2024-08,39
U0004109,A00312,Reports,2024-08,43
U0004110,A00312,Single Sign-On,2024-08,6
U0004111,A00312,Integrations,2024-08,10
U0004112,A00312,Dashboard,2024-08,11
U0004113,A00312,API Access,2024-08,9
U0004114,A00312,Automations,2024-08,33
U0004115,A00312,Custom Workflows,2024-08,46
U0004116,A00312,Export Data,2024-08,28
U0004117,A00312,Team Collaboration,2024-08,15
U0004118,A00312,Advanced Analytics,2024-09,7
U0004119,A00312,Reports,2024-09,93
U0004120,A00312,Single Sign-On,2024-09,36
U0004121,A00312,Integrations,2024-09,18
U0004122,A00312,Dashboard,2024-09,48
U0004123,A00312,API Access,2024-09,9
U0004124,A00312,Automations,2024-09,11
U0004125,A00312,Custom Workflows,2024-09,41
U0004126,A00312,Export Data,2024-09,13
U0004127,A00312,Team Collaboration,2024-09,32
U0004128,A00313,Integrations,2023-08,24
U0004129,A00313,Custom Workflows,2023-08,21
U0004130,A00313,Team Collaboration,2023-08,36
U0004131,A00314,Single Sign-On,2024-08,9
U0004132,A00314,Dashboard,2024-08,20
U0004133,A00314,Advanced Analytics,2024-08,49
U0004134,A00314,Reports,2024-08,13
U0004135,A00314,API Access,2024-08,16
U0004136,A00314,Custom Workflows,2024-08,38
U0004137,A00314,Team Collaboration,2024-08,50
U0004138,A00314,Automations,2024-08,38
U0004139,A00314,Integrations,2024-08,19
U0004140,A00314,Single Sign-On,2024-09,6
U0004141,A00314,Dashboard,2024-09,50
U0004142,A00314,Advanced Analytics,2024-09,39
U0004143,A00314,Reports,2024-09,84
U0004144,A00314,API Access,2024-09,18
U0004145,A00314,Custom Workflows,2024-09,31
U0004146,A00314,Team Collaboration,2024-09,31
U0004147,A00314,Automations,2024-09,29
U0004148,A00314,Integrations,2024-09,7
U0004149,A00314,Single Sign-On,2024-10,9
U0004150,A00314,Dashboard,2024-10,54
U0004151,A00314,Advanced Analytics,2024-10,10
U0004152,A00314,Reports,2024-10,22
U0004153,A00314,API Access,2024-10,23
U0004154,A00314,Custom Workflows,2024-10,48
U0004155,A00314,Team Collaboration,2024-10,44
U0004156,A00314,Automations,2024-10,41
U0004157,A00314,Integrations,2024-10,2
U0004158,A00314,Single Sign-On,2024-11,49
U0004159,A00314,Dashboard,2024-11,50
U0004160,A00314,Advanced Analytics,2024-11,10
