event_id,account_id,event_type,event_date
E0001771,A00561,Invited Team Member,2023-05-15
E0001772,A00561,Exported Data,2023-05-05
E0001773,A00561,Created First Report,2023-04-04
E0001774,A00562,Signed Up,2024-01-06
E0001775,A00562,Completed Onboarding,2024-01-10
E0001776,A00563,Signed Up,2024-08-05
E0001777,A00564,Signed Up,2023-02-08
E0001778,A00564,Exported Data,2023-03-07
E0001779,A00565,Signed Up,2024-12-15
E0001780,A00565,Enabled Automation,2024-12-25
E0001781,A00565,Upgraded Plan,2024-12-16
E0001782,A00566,Signed Up,2023-02-15
E0001783,A00567,Signed Up,2023-09-28
E0001784,A00567,Completed Onboarding,2023-09-30
E0001785,A00567,Exported Data,2023-11-05
E0001786,A00568,Signed Up,2023-09-20
E0001787,A00568,Completed Onboarding,2023-09-25
E0001788,A00568,Connected Integration,2023-09-29
E0001789,A00569,Signed Up,2024-07-06
E0001790,A00570,Signed Up,2023-01-20
E0001791,A00570,Completed Onboarding,2023-01-20
E0001792,A00571,Signed Up,2023-11-15
E0001793,A00571,Completed Onboarding,2023-11-19
E0001794,A00571,Exported Data,2024-01-15
E0001795,A00571,Invited Team Member,2023-12-23
E0001796,A00572,Signed Up,2024-10-27
E0001797,A00572,Completed Onboarding,2024-10-27
E0001798,A00572,Invited Team Member,2024-11-10
E0001799,A00573,Signed Up,2024-11-18
E0001800,A00573,Completed Onboarding,2024-11-18
E0001801,A00573,Created First Report,2024-12-13
E0001802,A00573,Upgraded Plan,2024-12-02
E0001803,A00573,Enabled Automation,2024-12-25
E0001804,A00573,Connected Integration,2024-11-27
E0001805,A00573,Invited Team Member,2024-11-21
E0001806,A00573,Exported Data,2024-12-08
E0001807,A00574,Signed Up,2024-02-05
E0001808,A00575,Signed Up,2023-09-04
E0001809,A00575,Upgraded Plan,2023-11-12
E0001810,A00576,Signed Up,2023-01-23
E0001811,A00577,Signed Up,2023-10-25
E0001812,A00577,Completed Onboarding,2023-10-27
E0001813,A00577,Upgraded Plan,2023-10-25
E0001814,A00577,Enabled Automation,2023-11-11
E0001815,A00578,Signed Up,2023-10-22
E0001816,A00578,Completed Onboarding,2023-10-26
E0001817,A00578,Invited Team Member,2024-01-02
E0001818,A00578,Exported Data,2023-11-07
E0001819,A00578,Connected Integration,2023-11-06
E0001820,A00579,Signed Up,2023-11-29
E0001821,A00580,Signed Up,2024-02-09
E0001822,A00580,Completed Onboarding,2024-02-10
E0001823,A00580,Invited Team Member,2024-03-04
E0001824,A00581,Signed Up,2024-09-04
E0001825,A00581,Completed Onboarding,2024-09-04
E0001826,A00581,Upgraded Plan,2024-10-14
E0001827,A00581,Exported Data,2024-10-09
E0001828,A00581,Enabled Automation,2024-09-23
E0001829,A00581,Connected Integration,2024-10-06
E0001830,A00581,Invited Team Member,2024-10-21
E0001831,A00581,Created First Report,2024-11-02
E0001832,A00582,Signed Up,2024-11-28
E0001833,A00582,Completed Onboarding,2024-12-02
E0001834,A00583,Signed Up,2024-10-13
E0001835,A00583,Invited Team Member,2024-11-16
E0001836,A00583,Enabled Automation,2024-12-10
E0001837,A00584,Signed Up,2024-12-09
E0001838,A00585,Signed Up,2024-06-16
E0001839,A00585,Invited Team Member,2024-07-03
E0001840,A00585,Exported Data,2024-08-10
E0001841,A00586,Signed Up,2023-08-12
E0001842,A00586,Completed Onboarding,2023-08-17
E0001843,A00586,Created First Report,2023-10-11
E0001844,A00586,Upgraded Plan,2023-09-20
E0001845,A00587,Signed Up,2023-11-02
E0001846,A00587,Created First Report,2024-01-31
E0001847,A00588,Signed Up,2024-12-04
E0001848,A00588,Connected Integration,2024-12-20
E0001849,A00589,Signed Up,2024-05-02
E0001850,A00589,Completed Onboarding,2024-05-06
E0001851,A00589,Invited Team Member,2024-05-02
E0001852,A00590,Signed Up,2023-05-24
E0001853,A00590,Completed Onboarding,2023-05-29
E0001854,A00590,Exported Data,2023-07-07
E0001855,A00591,Signed Up,2023-02-12
E0001856,A00591,Completed Onboarding,2023-02-17
E0001857,A00592,Signed Up,2023-10-20
E0001858,A00592,Completed Onboarding,2023-10-22
E0001859,A00593,Signed Up,2024-05-03
E0001860,A00594,Signed Up,2023-08-07
E0001861,A00594,Upgraded Plan,2023-10-31
E0001862,A00595,Signed Up,2024-01-06
E0001863,A00595,Completed Onboarding,2024-01-11
E0001864,A00595,Upgraded Plan,2024-03-29
E0001865,A00596,Signed Up,2023-09-19
E0001866,A00597,Signed Up,2023-05-07
E0001867,A00598,Signed Up,2023-02-13
E0001868,A00599,Signed Up,2024-11-22
E0001869,A00599,Invited Team Member,2024-12-01
E0001870,A00599,Upgraded Plan,2024-12-04
E0001871,A00600,Signed Up,2024-01-05
E0001872,A00600,Exported Data,2024-02-03
E0001873,A00600,Upgraded Plan,2024-01-26
E0001874,A00601,Signed Up,2023-09-06
E0001875,A00601,Completed Onboarding,2023-09-06
E0001876,A00601,Enabled Automation,2023-10-03
E0001877,A00601,Upgraded Plan,2023-11-03
E0001878,A00602,Signed Up,2023-06-27
E0001879,A00602,Completed Onboarding,2023-06-29
E0001880,A00602,Invited Team Member,2023-08-28
E0001881,A00602,Connected Integration,2023-08-29
E0001882,A00603,Signed Up,2023-04-09
E0001883,A00603,Completed Onboarding,2023-04-12
E0001884,A00603,Upgraded Plan,2023-06-17
E0001885,A00604,Signed Up,2023-12-01
E0001886,A00604,Connected Integration,2024-01-11
E0001887,A00604,Invited Team Member,2023-12-21
E0001888,A00605,Signed Up,2023-03-03
E0001889,A00605,Completed Onboarding,2023-03-07
E0001890,A00605,Created First Report,2023-03-13
E0001891,A00606,Signed Up,2024-07-07
E0001892,A00606,Completed Onboarding,2024-07-10
E0001893,A00607,Signed Up,2024-01-08
E0001894,A00607,Upgraded Plan,2024-01-13
E0001895,A00607,Exported Data,2024-02-12
E0001896,A00608,Signed Up,2024-01-25
E0001897,A00608,Completed Onboarding,2024-01-29
E0001898,A00608,Invited Team Member,2024-04-19
E0001899,A00609,Signed Up,2023-05-10
E0001900,A00609,Connected Integration,2023-05-20
E0001901,A00610,Signed Up,2023-06-15
E0001902,A00610,Upgraded Plan,2023-09-09
E0001903,A00611,Signed Up,2024-11-23
E0001904,A00611,Invited Team Member,2024-12-31
E0001905,A00611,Connected Integration,2024-12-31
E0001906,A00612,Signed Up,2024-04-07
E0001907,A00612,Completed Onboarding,2024-04-12
E0001908,A00612,Enabled Automation,2024-05-17
E0001909,A00612,Upgraded Plan,2024-05-19
E0001910,A00613,Signed Up,2023-05-07
E0001911,A00614,Signed Up,2024-05-14
E0001912,A00614,Connected Integration,2024-08-11
E0001913,A00614,Enabled Automation,2024-08-12
E0001914,A00614,Invited Team Member,2024-05-19
E0001915,A00614,Exported Data,2024-07-13
E0001916,A00615,Signed Up,2023-07-15
E0001917,A00615,Completed Onboarding,2023-07-15
E0001918,A00616,Signed Up,2024-07-26
E0001919,A00616,Completed Onboarding,2024-07-29
E0001920,A00617,Signed Up,2024-08-25
E0001921,A00617,Invited Team Member,2024-11-15
E0001922,A00618,Signed Up,2023-08-12
E0001923,A00618,Completed Onboarding,2023-08-12
E0001924,A00618,Upgraded Plan,2023-09-04
E0001925,A00618,Connected Integration,2023-09-22
E0001926,A00618,Exported Data,2023-09-07
E0001927,A00618,Invited Team Member,2023-09-02
E0001928,A00619,Signed Up,2024-01-26
E0001929,A00619,Completed Onboarding,2024-01-28
E0001930,A00619,Connected Integration,2024-04-04
E0001931,A00619,Created First Report,2024-01-28
E0001932,A00620,Signed Up,2023-12-21
E0001933,A00620,Completed Onboarding,2023-12-22
E0001934,A00620,Invited Team Member,2024-02-13
E0001935,A00621,Signed Up,2023-05-12
E0001936,A00621,Completed Onboarding,2023-05-14
E0001937,A00621,Connected Integration,2023-06-22
E0001938,A00621,Invited Team Member,2023-06-29
E0001939,A00622,Signed Up,2024-07-12
E0001940,A00622,Upgraded Plan,2024-08-26
E0001941,A00622,Connected Integration,2024-07-14
E0001942,A00623,Signed Up,2023-05-15
E0001943,A00623,Completed Onboarding,2023-05-17
E0001944,A00623,Exported Data,2023-07-18
E0001945,A00623,Invited Team Member,2023-07-20
E0001946,A00623,Created First Report,2023-07-01
E0001947,A00624,Signed Up,2024-02-25
E0001948,A00624,Enabled Automation,2024-05-22
E0001949,A00625,Signed Up,2023-03-16
E0001950,A00625,Invited Team Member,2023-04-10
E0001951,A00626,Signed Up,2024-12-28
E0001952,A00626,Completed Onboarding,2024-12-31
E0001953,A00626,Exported Data,2024-12-29
E0001954,A00626,Enabled Automation,2024-12-30
E0001955,A00627,Signed Up,2024-12-14
E0001956,A00627,Completed Onboarding,2024-12-18
E0001957,A00627,Connected Integration,2024-12-15
E0001958,A00627,Enabled Automation,2024-12-24
E0001959,A00627,Invited Team Member,2024-12-14
E0001960,A00627,Upgraded Plan,2024-12-15
E0001961,A00627,Created First Report,2024-12-23
E0001962,A00627,Exported Data,2024-12-19
E0001963,A00628,Signed Up,2024-07-30
E0001964,A00628,Completed Onboarding,2024-07-31
E0001965,A00628,Exported Data,2024-08-31
E0001966,A00628,Upgraded Plan,2024-10-06
E0001967,A00629,Signed Up,2023-01-04
E0001968,A00630,Signed Up,2023-03-14
E0001969,A00630,Enabled Automation,2023-05-29
E0001970,A00631,Signed Up,2024-03-18
E0001971,A00631,Enabled Automation,2024-05-05
E0001972,A00632,Signed Up,2024-01-22
E0001973,A00632,Created First Report,2024-02-20
E0001974,A00632,Upgraded Plan,2024-04-15
E0001975,A00633,Signed Up,2023-04-10
E0001976,A00633,Created First Report,2023-05-09
E0001977,A00633,Enabled Automation,2023-05-02
E0001978,A00633,Exported Data,2023-04-18
E0001979,A00634,Signed Up,2023-05-22
E0001980,A00634,Completed Onboarding,2023-05-27
E0001981,A00634,Enabled Automation,2023-06-27
E0001982,A00634,Invited Team Member,2023-08-20
E0001983,A00635,Signed Up,2024-12-11
E0001984,A00635,Exported Data,2024-12-18
E0001985,A00635,Connected Integration,2024-12-12
E0001986,A00635,Upgraded Plan,2024-12-29
E0001987,A00636,Signed Up,2023-07-01
E0001988,A00637,Signed Up,2024-10-26
E0001989,A00637,Created First Report,2024-12-18
E0001990,A00637,Upgraded Plan,2024-12-04
E0001991,A00637,Exported Data,2024-11-25
E0001992,A00638,Signed Up,2024-01-07
E0001993,A00638,Enabled Automation,2024-02-07
E0001994,A00639,Signed Up,2024-10-03
E0001995,A00639,Completed Onboarding,2024-10-07
E0001996,A00639,Upgraded Plan,2024-10-31
E0001997,A00639,Invited Team Member,2024-12-08
E0001998,A00639,Connected Integration,2024-12-21
E0001999,A00640,Signed Up,2024-06-01
E0002000,A00640,Completed Onboarding,2024-06-01
E0002001,A00640,Created First Report,2024-06-06
E0002002,A00640,Enabled Automation,2024-07-22
E0002003,A00641,Signed Up,2024-06-19
E0002004,A00641,Created First Report,2024-07-21
E0002005,A00641,Upgraded Plan,2024-07-09
E0002006,A00642,Signed Up,2024-07-14
E0002007,A00642,Completed Onboarding,2024-07-19
E0002008,A00642,Exported Data,2024-09-18
E0002009,A00642,Enabled Automation,2024-10-01
E0002010,A00643,Signed Up,2024-06-25
E0002011,A00643,Exported Data,2024-06-29
E0002012,A00643,Enabled Automation,2024-07-08
E0002013,A00644,Signed Up,2023-01-03
E0002014,A00644,Upgraded Plan,2023-01-22
E0002015,A00645,Signed Up,2024-04-17
E0002016,A00645,Completed Onboarding,2024-04-21
E0002017,A00645,Created First Report,2024-04-22
E0002018,A00645,Exported Data,2024-04-23
E0002019,A00646,Signed Up,2023-10-19
E0002020,A00646,Completed Onboarding,2023-10-23
E0002021,A00646,Created First Report,2023-11-13
E0002022,A00647,Signed Up,2023-04-28
E0002023,A00647,Completed Onboarding,2023-04-28
E0002024,A00647,Connected Integration,2023-07-07
E0002025,A00647,Invited Team Member,2023-05-19
E0002026,A00647,Enabled Automation,2023-06-26
E0002027,A00648,Signed Up,2024-07-08
E0002028,A00648,Connected Integration,2024-08-09
E0002029,A00649,Signed Up,2024-08-05
E0002030,A00649,Created First Report,2024-08-17
E0002031,A00649,Invited Team Member,2024-08-29
E0002032,A00650,Signed Up,2024-02-14
E0002033,A00651,Signed Up,2023-06-23
E0002034,A00651,Completed Onboarding,2023-06-25
E0002035,A00651,Connected Integration,2023-08-12
E0002036,A00651,Upgraded Plan,2023-08-09
E0002037,A00651,Enabled Automation,2023-08-08
E0002038,A00651,Invited Team Member,2023-08-11
E0002039,A00651,Exported Data,2023-06-27
E0002040,A00652,Signed Up,2024-06-24
E0002041,A00652,Invited Team Member,2024-06-30
E0002042,A00653,Signed Up,2024-11-09
E0002043,A00653,Completed Onboarding,2024-11-12
E0002044,A00653,Enabled Automation,2024-11-19
E0002045,A00654,Signed Up,2024-12-10
E0002046,A00654,Connected Integration,2024-12-29
E0002047,A00655,Signed Up,2024-09-17
E0002048,A00655,Completed Onboarding,2024-09-19
E0002049,A00655,Connected Integration,2024-10-10
E0002050,A00655,Upgraded Plan,2024-11-25
E0002051,A00656,Signed Up,2024-03-31
E0002052,A00656,Completed Onboarding,2024-04-05
E0002053,A00656,Upgraded Plan,2024-05-09
E0002054,A00656,Exported Data,2024-06-11
E0002055,A00656,Enabled Automation,2024-06-09
E0002056,A00657,Signed Up,2024-11-08
E0002057,A00657,Enabled Automation,2024-11-18
E0002058,A00658,Signed Up,2023-03-18
E0002059,A00658,Completed Onboarding,2023-03-21
E0002060,A00658,Exported Data,2023-04-13
E0002061,A00658,Invited Team Member,2023-04-13
E0002062,A00659,Signed Up,2023-10-08
E0002063,A00659,Completed Onboarding,2023-10-08
E0002064,A00659,Exported Data,2023-11-27
E0002065,A00659,Upgraded Plan,2023-11-06
E0002066,A00660,Signed Up,2024-10-15
E0002067,A00660,Completed Onboarding,2024-10-15
E0002068,A00660,Connected Integration,2024-10-16
E0002069,A00661,Signed Up,2024-01-17
E0002070,A00662,Signed Up,2024-08-06
E0002071,A00662,Completed Onboarding,2024-08-08
E0002072,A00662,Upgraded Plan,2024-09-06
E0002073,A00662,Exported Data,2024-08-06
E0002074,A00663,Signed Up,2024-12-28
E0002075,A00663,Enabled Automation,2024-12-30
E0002076,A00664,Signed Up,2023-10-23
E0002077,A00664,Completed Onboarding,2023-10-24
E0002078,A00664,Created First Report,2023-10-30
E0002079,A00664,Upgraded Plan,2023-11-25
E0002080,A00665,Signed Up,2024-07-12
E0002081,A00665,Completed Onboarding,2024-07-13
E0002082,A00665,Enabled Automation,2024-10-07
E0002083,A00666,Signed Up,2023-12-29
E0002084,A00667,Signed Up,2023-12-23
E0002085,A00667,Enabled Automation,2024-01-05
E0002086,A00668,Signed Up,2023-04-18
E0002087,A00669,Signed Up,2024-08-27
E0002088,A00669,Completed Onboarding,2024-08-28
E0002089,A00669,Invited Team Member,2024-11-25
E0002090,A00669,Exported Data,2024-10-20
E0002091,A00670,Signed Up,2024-04-22
E0002092,A00670,Completed Onboarding,2024-04-25
E0002093,A00670,Invited Team Member,2024-05-17
E0002094,A00670,Upgraded Plan,2024-04-29
E0002095,A00670,Exported Data,2024-07-20
E0002096,A00670,Created First Report,2024-06-05
E0002097,A00671,Signed Up,2023-01-18
E0002098,A00671,Completed Onboarding,2023-01-22
E0002099,A00672,Signed Up,2023-09-19
E0002100,A00672,Connected Integration,2023-09-29
E0002101,A00673,Signed Up,2024-01-24
E0002102,A00673,Connected Integration,2024-01-30
E0002103,A00673,Enabled Automation,2024-03-16
E0002104,A00673,Created First Report,2024-02-06
E0002105,A00674,Signed Up,2023-10-17
E0002106,A00675,Signed Up,2023-02-25
E0002107,A00675,Enabled Automation,2023-04-09
E0002108,A00675,Invited Team Member,2023-05-01
E0002109,A00676,Signed Up,2024-09-08
E0002110,A00676,Created First Report,2024-10-23
E0002111,A00677,Signed Up,2024-01-31
E0002112,A00677,Completed Onboarding,2024-02-02
E0002113,A00677,Upgraded Plan,2024-03-08
E0002114,A00677,Connected Integration,2024-02-27
E0002115,A00678,Signed Up,2024-12-12
E0002116,A00679,Signed Up,2023-02-16
E0002117,A00679,Enabled Automation,2023-04-19
E0002118,A00680,Signed Up,2023-03-28
E0002119,A00680,Completed Onboarding,2023-03-29
E0002120,A00681,Signed Up,2024-08-15
E0002121,A00681,Upgraded Plan,2024-11-02
E0002122,A00682,Signed Up,2023-04-05
E0002123,A00682,Completed Onboarding,2023-04-10
E0002124,A00682,Connected Integration,2023-06-23
E0002125,A00682,Created First Report,2023-05-17
E0002126,A00683,Signed Up,2023-11-25
E0002127,A00683,Exported Data,2024-01-11
E0002128,A00683,Enabled Automation,2024-01-23
E0002129,A00683,Upgraded Plan,2024-01-02
E0002130,A00683,Created First Report,2024-02-18
E0002131,A00683,Connected Integration,2024-01-12
E0002132,A00684,Signed Up,2024-04-06
E0002133,A00684,Exported Data,2024-06-19
E0002134,A00684,Created First Report,2024-04-21
E0002135,A00685,Signed Up,2023-02-25
E0002136,A00685,Completed Onboarding,2023-02-27
E0002137,A00685,Upgraded Plan,2023-04-03
E0002138,A00685,Invited Team Member,2023-02-26
E0002139,A00686,Signed Up,2024-06-26
E0002140,A00686,Completed Onboarding,2024-06-30
E0002141,A00686,Invited Team Member,2024-08-19
E0002142,A00686,Enabled Automation,2024-06-29
E0002143,A00687,Signed Up,2023-01-14
E0002144,A00687,Created First Report,2023-03-23
E0002145,A00687,Enabled Automation,2023-02-04
E0002146,A00688,Signed Up,2023-06-04
E0002147,A00688,Completed Onboarding,2023-06-05
E0002148,A00688,Exported Data,2023-08-21
E0002149,A00688,Upgraded Plan,2023-08-21
E0002150,A00689,Signed Up,2023-10-21
E0002151,A00689,Completed Onboarding,2023-10-21
E0002152,A00690,Signed Up,2023-10-09
E0002153,A00690,Completed Onboarding,2023-10-11
E0002154,A00690,Connected Integration,2023-12-03
E0002155,A00690,Enabled Automation,2023-12-28
E0002156,A00691,Signed Up,2023-05-24
E0002157,A00691,Exported Data,2023-07-30
E0002158,A00691,Invited Team Member,2023-05-28
E0002159,A00691,Upgraded Plan,2023-06-01
E0002160,A00691,Created First Report,2023-07-09
E0002161,A00691,Enabled Automation,2023-07-06
E0002162,A00692,Signed Up,2023-04-05
E0002163,A00692,Completed Onboarding,2023-04-10
E0002164,A00692,Created First Report,2023-06-28
E0002165,A00692,Invited Team Member,2023-05-12
E0002166,A00692,Upgraded Plan,2023-06-11
E0002167,A00692,Connected Integration,2023-04-08
E0002168,A00693,Signed Up,2023-04-18
E0002169,A00693,Completed Onboarding,2023-04-19
E0002170,A00693,Enabled Automation,2023-04-27
E0002171,A00694,Signed Up,2023-05-27
E0002172,A00694,Completed Onboarding,2023-05-29
E0002173,A00694,Created First Report,2023-06-08
E0002174,A00694,Exported Data,2023-06-09
E0002175,A00694,Invited Team Member,2023-06-17
E0002176,A00694,Connected Integration,2023-07-16
E0002177,A00694,Enabled Automation,2023-08-21
E0002178,A00695,Signed Up,2024-01-10
E0002179,A00695,Completed Onboarding,2024-01-14
E0002180,A00695,Enabled Automation,2024-04-06
E0002181,A00696,Signed Up,2023-02-23
E0002182,A00696,Exported Data,2023-03-23
E0002183,A00696,Invited Team Member,2023-05-08
E0002184,A00697,Signed Up,2024-10-04
E0002185,A00697,Enabled Automation,2024-10-20
E0002186,A00698,Signed Up,2023-09-03
E0002187,A00698,Completed Onboarding,2023-09-07
E0002188,A00698,Exported Data,2023-09-04
E0002189,A00698,Upgraded Plan,2023-11-22
E0002190,A00698,Enabled Automation,2023-09-17
E0002191,A00698,Invited Team Member,2023-09-08
E0002192,A00699,Signed Up,2023-07-02
E0002193,A00699,Completed Onboarding,2023-07-04
